TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS,MOTOR VELOCITY mRPM,TORQUE ACTUAL (%%),Ref Torque [mNm]
6779432,1849808,162491609,438,0,-0.84375
6780432,1849808,162491609,438,0,-0.84375
6781432,1849808,162491609,438,0,-0.84375
6782432,1849808,162491609,438,6,-0.84375
6783432,1849808,162491609,438,0,-0.84375
6784432,1849808,162491609,438,6,-0.84375
6785432,1849808,162491609,438,0,-0.84375
6786432,1849808,162491609,438,0,-0.84375
6787432,1849808,162491609,438,0,-0.84375
6788432,1849808,162491609,438,6,-0.84375
6789431,1849808,162491609,438,0,-0.84375
6790432,1849808,162491609,438,0,-0.84375
6791432,1849808,162491609,438,0,-0.84375
6792432,1849808,162491609,438,0,-0.84375
6793432,1849808,162491609,438,-3,-0.84375
6794432,1849808,162491609,438,0,-0.84375
6795432,1849808,162491609,438,-6,-0.84375
6796432,1849808,162491609,438,0,-0.84375
6797432,1849808,162491609,438,0,-0.84375
6798431,1849808,162491609,438,3,-0.84375
6799432,1849808,162491609,438,0,-0.84375
6800432,1849808,162491609,438,-3,-0.84375
6801432,1849808,162491609,438,0,-0.84375
6802433,1849808,162491609,438,0,-0.84375
6803432,1849808,162491609,438,0,-0.84375
6804432,1849808,162491609,438,0,-0.84375
6805432,1849808,162491609,438,0,-0.84375
6806432,1849808,162491609,438,0,-0.84375
6807432,1849808,162491609,438,0,-0.84375
6808432,1849808,162491609,438,0,-0.84375
6809432,1849808,162491609,438,0,-0.84375
6810433,1849808,162491609,438,3,-0.84375
6811432,1849808,162491609,438,0,-0.84375
6812432,1849808,162491609,438,0,-0.84375
6813431,1849808,162491609,438,3,-0.84375
6814432,1849808,162491609,438,-3,-0.84375
6815432,1849808,162491609,438,0,-0.84375
6816432,1849808,162491609,438,0,-0.84375
6817432,1849808,162491609,438,0,-0.84375
6818432,1849808,162491609,438,6,-0.84375
6819431,1849808,162491609,438,0,-0.84375
6820432,1849808,162491609,438,0,-0.84375
6821432,1849808,162491609,438,-3,-0.84375
6822433,1849808,162491609,438,0,-0.84375
6823432,1849808,162491609,438,0,-0.84375
6824432,1849807,162491609,438,0,-0.84375
6825682,1849807,162491609,438,0,-0.84375
6826432,1849807,162491609,438,0,-0.84375
6827432,1849807,162491609,438,0,-0.84375
6828432,1849807,162491609,438,0,-0.84375
6829432,1849807,162491609,438,0,-0.84375
6830432,1849807,162491609,438,0,-0.84375
6831432,1849807,162491609,438,0,-0.84375
6832432,1849807,162491621,438,0,-0.84375
6833432,1849807,162491621,438,-3,-0.84375
6834432,1849807,162491621,438,0,-0.84375
6835432,1849807,162491621,438,0,-0.84375
6836432,1849807,162491621,438,0,-0.84375
6837431,1849807,162491621,438,3,-0.84375
6838432,1849807,162491621,438,-3,-0.84375
6839433,1849807,162491621,411,0,-0.84375
6840432,1849807,162491621,411,0,-0.84375
6841432,1849807,162491621,411,0,-0.84375
6842432,1849807,162491621,411,0,-0.84375
6843432,1849807,162491621,411,0,-0.84375
6844432,1849807,162491621,411,0,-0.84375
6845432,1849807,162491621,411,0,-0.84375
6846432,1849807,162491621,411,-3,-0.84375
6847432,1849807,162491621,411,0,-0.84375
6848432,1849807,162491621,411,0,-0.84375
6849432,1849807,162491621,411,0,-0.84375
6850432,1849807,162491621,411,0,-0.84375
6851432,1849807,162491621,411,0,-0.84375
6852431,1849807,162491621,411,-3,-0.84375
6853432,1849807,162491621,411,0,-0.84375
6854433,1849807,162491621,411,0,-0.84375
6855432,1849807,162491621,411,0,-0.84375
6856432,1849807,162491621,411,0,-0.84375
6857432,1849807,162491621,411,0,-0.84375
6858432,1849807,162491621,411,0,-0.84375
6859432,1849807,162491621,411,-3,-0.84375
6860432,1849807,162491621,411,0,-0.84375
6861433,1849807,162491621,411,0,-0.84375
6862432,1849807,162491621,411,0,-0.84375
6863433,1849807,162491621,411,0,-0.84375
6864432,1849807,162491621,411,0,-0.84375
6865432,1849807,162491621,411,0,-0.84375
6866432,1849807,162491621,411,0,-0.84375
6867432,1849807,162491621,411,-3,-0.84375
6868432,1849807,162491621,411,0,-0.84375
6869432,1849807,162491621,411,6,-0.84375
6870433,1849807,162491621,411,0,-0.84375
6871432,1849807,162491621,411,-3,-0.84375
6872432,1849807,162491621,411,0,-0.84375
6873434,1849807,162491621,411,0,-0.84375
6874433,1849807,162491621,411,0,-0.84375
6875433,1849807,162491621,411,0,-0.84375
6876433,1849807,162491621,411,6,-0.84375
6877434,1849807,162491621,411,0,-0.84375
6878433,1849807,162491621,411,0,-0.84375
6879434,1849807,162491621,411,3,-0.84375
6880433,1849807,162491621,411,0,-0.84375
6881433,1849807,162491621,411,0,-0.84375
6882433,1849807,162491621,411,0,-0.84375
6883433,1849807,162491621,411,0,-0.84375
6884433,1849807,162491621,411,0,-0.84375
6885433,1849807,162491621,411,3,-0.84375
6886433,1849807,162491621,411,0,-0.84375
6887433,1849807,162491621,411,0,-0.84375
6888434,1849807,162491621,411,0,-0.84375
6889433,1849807,162491621,411,0,-0.84375
6890433,1849807,162491621,411,0,-0.84375
6891433,1849807,162491621,411,0,-0.84375
6892433,1849807,162491621,411,0,-0.84375
6893433,1849807,162491621,411,0,-0.84375
6894434,1849807,162491621,411,0,-0.84375
6895433,1849807,162491621,411,0,-0.84375
6896433,1849807,162491621,411,0,-0.84375
6897434,1849807,162491621,411,0,-0.84375
6898433,1849807,162491621,411,0,-0.84375
6899433,1849807,162491621,411,0,-0.84375
6900433,1849807,162491621,411,0,-0.84375
6901433,1849807,162491621,411,0,-0.84375
6902433,1849807,162491621,411,6,-0.84375
6903433,1849809,162491621,411,0,-0.84375
6904434,1849809,162491621,411,0,-0.84375
6905433,1849809,162491621,411,3,-0.84375
6906433,1849809,162491621,411,0,-0.84375
6907434,1849809,162491621,411,6,-0.84375
6908433,1849809,162491621,411,0,-0.84375
6909433,1849809,162491621,411,-3,-0.84375
6910434,1849809,162491621,411,0,-0.84375
6911433,1849809,162491621,411,0,-0.84375
6912433,1849809,162491621,411,0,-0.84375
6913433,1849809,162491621,411,-6,-0.84375
6914434,1849809,162491621,411,0,-0.84375
6915433,1849809,162491621,411,-3,-0.84375
6916434,1849809,162491621,411,-3,-0.84375
6917433,1849809,162491621,411,0,-0.84375
6918433,1849809,162491621,1750,0,-0.84375
6919432,1849809,162491621,1750,0,-0.84375
6920433,1849809,162491621,1750,-3,-0.84375
6921433,1849809,162491621,1750,-3,-0.84375
6922433,1849809,162491621,1750,-3,-0.84375
6923433,1849809,162491621,1750,0,-0.84375
6924434,1849809,162491621,1750,0,-0.84375
6925432,1849809,162491621,1750,0,-0.84375
6926433,1849809,162491621,1750,0,-0.84375
6927433,1849809,162491621,1750,0,-0.84375
6928433,1849809,162491621,1750,3,-0.84375
6929433,1849809,162491621,1750,0,-0.84375
6930433,1849809,162491621,1750,-6,-0.84375
6931433,1849809,162491621,1750,0,-0.84375
6932683,1849809,162491621,1750,0,-0.84375
6933434,1849809,162491621,1750,0,-0.84375
6934434,1849809,162491621,1750,-3,-0.84375
6935433,1849809,162491621,1750,0,-0.84375
6936433,1849809,162491621,1750,0,-0.84375
6937433,1849809,162491621,1750,0,-0.84375
6938433,1849809,162491621,1750,-3,-0.84375
6939433,1849809,162491621,1750,0,-0.84375
6940434,1849809,162491621,1750,-3,-0.84375
6941433,1849809,162491621,1750,0,-0.84375
6942433,1849809,162491621,1750,0,-0.84375
6943433,1849809,162491621,1750,0,-0.84375
6944433,1849809,162491621,1750,0,-0.84375
6945433,1849809,162491621,1750,-3,-0.84375
6946433,1849809,162491621,1750,8,-0.84375
6947434,1849809,162491621,1750,0,-0.84375
6948433,1849809,162491621,1750,0,-0.84375
6949433,1849809,162491621,1750,-3,-0.84375
6950433,1849809,162491621,1750,-3,-0.84375
6951434,1849809,162491621,1750,6,-0.84375
6952433,1849809,162491621,1750,0,-0.84375
6953434,1849809,162491621,1750,0,-0.84375
6954433,1849809,162491621,1750,-11,-0.84375
6955433,1849809,162491621,1750,3,-0.84375
6956433,1849809,162491621,1750,0,-0.84375
6957434,1849809,162491621,1750,0,-0.84375
6958433,1849809,162491621,1750,0,-0.84375
6959433,1849809,162491621,1750,3,-0.84375
6960433,1849809,162491621,1750,0,-0.84375
6961433,1849809,162491621,1750,0,-0.84375
6962433,1849809,162491621,1750,0,-0.84375
6963433,1849809,162491621,1750,0,-0.84375
6964433,1849809,162491621,1750,3,-0.84375
6965433,1849809,162491621,1750,0,-0.84375
6966434,1849809,162491621,1750,0,-0.84375
6967433,1849809,162491621,1750,0,-0.84375
6968433,1849809,162491621,1750,0,-0.84375
6969433,1849809,162491621,1750,0,-0.84375
6970433,1849809,162491621,1750,-3,-0.84375
6971433,1849809,162491621,1750,-3,-0.84375
6972433,1849809,162491621,1750,0,-0.84375
6973433,1849809,162491621,1750,6,-0.84375
6974433,1849809,162491621,1750,-3,-0.84375
6975434,1849809,162491621,1750,0,-0.84375
6976433,1849809,162491621,1750,0,-0.84375
6977433,1849809,162491621,1750,-6,-0.84375
6978433,1849809,162491621,1750,0,-0.84375
6979433,1849809,162491621,1750,0,-0.84375
6980433,1849809,162491621,1750,0,-0.84375
6981433,1849809,162491621,1750,-3,-0.84375
6982433,1849810,162491621,1750,3,-0.84375
6983683,1849810,162491621,1750,0,-0.84375
6984434,1849810,162491621,1750,0,-0.84375
6985433,1849810,162491621,1750,-3,-0.84375
6986433,1849810,162491621,1750,3,-0.84375
6987433,1849810,162491621,1750,3,-0.84375
6988433,1849810,162491621,1750,0,-0.84375
6989434,1849810,162491621,1750,0,-0.84375
6990433,1849810,162491621,1750,0,-0.84375
6991433,1849810,162491619,1750,0,-0.84375
6992683,1849810,162491619,1750,0,-0.84375
6995933,1849810,162491619,1750,0,-0.84375
6997433,1849810,162491619,1750,0,-0.84375
6998433,1849810,162491619,1750,-3,-0.84375
6999433,1849810,162491619,-526,0,-0.84375
7000433,1849810,162491619,-526,0,-0.84375
7001433,1849810,162491619,-526,3,-0.84375
7002433,1849810,162491619,-526,0,-0.84375
7003433,1849810,162491619,-526,0,-0.84375
7004433,1849810,162491619,-526,6,-0.84375
7005434,1849810,162491619,-526,0,-0.84375
7006433,1849810,162491619,-526,0,-0.84375
7007434,1849810,162491619,-526,0,-0.84375
7008433,1849810,162491619,-526,0,-0.84375
7009433,1849810,162491619,-526,3,-0.84375
7010433,1849810,162491619,-526,-3,-0.84375
7011433,1849810,162491619,-526,0,-0.84375
7012433,1849810,162491619,-526,6,-0.84375
7013433,1849810,162491619,-526,-3,-0.84375
7014433,1849810,162491619,-526,0,-0.84375
7015433,1849810,162491619,-526,0,-0.84375
7016433,1849810,162491619,-526,0,-0.84375
7017433,1849810,162491619,-526,0,-0.84375
7018433,1849810,162491619,-526,0,-0.84375
7019433,1849810,162491619,-526,0,-0.84375
7020434,1849810,162491619,-526,0,-0.84375
7021433,1849810,162491619,-526,-6,-0.84375
7022433,1849810,162491619,-526,-3,-0.84375
7023433,1849810,162491619,-526,0,-0.84375
7024434,1849810,162491619,-526,0,-0.84375
7025433,1849810,162491619,-526,0,-0.84375
7026434,1849810,162491619,-526,0,-0.84375
7027434,1849810,162491619,-526,0,-0.84375
7028433,1849810,162491619,-526,0,-0.84375
7029433,1849810,162491619,-526,3,-0.84375
7030433,1849810,162491619,-526,-3,-0.84375
7031434,1849810,162491619,-526,0,-0.84375
7032433,1849810,162491619,-526,0,-0.84375
7033433,1849810,162491619,-526,0,-0.84375
7034434,1849810,162491619,-526,-3,-0.84375
7035433,1849810,162491619,-526,0,-0.84375
7036433,1849810,162491619,-526,0,-0.84375
7038433,1849810,162491619,-526,-3,-0.84375
7039684,1849810,162491619,-526,0,-0.84375
7040933,1849810,162491619,-526,-3,-0.84375
7042434,1849810,162491619,-526,0,-0.84375
7043433,1849810,162491619,-526,-3,-0.84375
7044433,1849810,162491619,-526,-3,-0.84375
7045434,1849810,162491619,-526,0,-0.84375
7046433,1849810,162491619,-526,-3,-0.84375
7047434,1849810,162491619,-526,0,-0.84375
7048433,1849810,162491619,-526,0,-0.84375
7049433,1849810,162491619,-526,-3,-0.84375
7050434,1849810,162491619,-526,0,-0.84375
7051433,1849810,162491619,-526,-3,-0.84375
7052433,1849810,162491619,-526,6,-0.84375
7053433,1849810,162491619,-526,0,-0.84375
7054433,1849810,162491619,-526,0,-0.84375
7055433,1849810,162491619,-526,0,-0.84375
7056433,1849810,162491619,-526,0,-0.84375
7057433,1849810,162491619,-526,0,-0.84375
7058433,1849810,162491619,-526,-3,-0.84375
7059433,1849810,162491619,-526,0,-0.84375
7060433,1849810,162491619,-526,-3,-0.84375
7061433,1849810,162491619,-526,0,-0.84375
7062433,1849810,162491619,-526,3,-0.84375
7063433,1849810,162491619,-526,0,-0.84375
7064433,1849810,162491619,-526,-8,-0.84375
7065433,1849810,162491619,-526,0,-0.84375
7066433,1849810,162491619,-526,0,-0.84375
7067433,1849803,162491619,-526,0,-0.84375
7068433,1849803,162491619,-526,0,-0.84375
7069433,1849803,162491619,-526,0,-0.84375
7070433,1849803,162491619,-526,0,-0.84375
7071433,1849803,162491619,-526,0,-0.84375
7072433,1849803,162491619,-526,0,-0.84375
7073433,1849803,162491619,-526,0,-0.84375
7074433,1849803,162491623,-526,6,-0.84375
7075433,1849803,162491623,-526,0,-0.84375
7076433,1849803,162491623,-526,0,-0.84375
7077433,1849803,162491623,-526,0,-0.84375
7078433,1849803,162491623,-526,0,-0.84375
7079434,1849803,162491623,-526,0,-0.84375
7080433,1849803,162491623,-526,0,-0.84375
7081433,1849803,162491623,-1307,0,-0.84375
7082433,1849803,162491623,-1307,0,-0.84375
7083433,1849803,162491623,-1307,0,-0.84375
7084434,1849803,162491623,-1307,0,-0.84375
7085433,1849803,162491623,-1307,0,-0.84375
7086434,1849803,162491623,-1307,-6,-0.84375
7087434,1849803,162491623,-1307,3,-0.84375
7088433,1849803,162491623,-1307,-3,-0.84375
7089433,1849803,162491623,-1307,0,-0.84375
7090434,1849803,162491623,-1307,6,-0.84375
7091433,1849803,162491623,-1307,0,-0.84375
7092434,1849803,162491623,-1307,-3,-0.84375
7093433,1849803,162491623,-1307,0,-0.84375
7094433,1849803,162491623,-1307,-3,-0.84375
7095433,1849803,162491623,-1307,-3,-0.84375
7096684,1849803,162491623,-1307,0,-0.84375
7098934,1849803,162491623,-1307,0,-0.84375
7100433,1849803,162491623,-1307,0,-0.84375
7101434,1849803,162491623,-1307,0,-0.84375
7102433,1849803,162491623,-1307,0,-0.84375
7103433,1849803,162491623,-1307,0,-0.84375
7104433,1849803,162491623,-1307,0,-0.84375
7105433,1849803,162491623,-1307,-3,-0.84375
7106433,1849803,162491623,-1307,0,-0.84375
7107433,1849803,162491623,-1307,0,-0.84375
7108433,1849803,162491623,-1307,0,-0.84375
7109433,1849803,162491623,-1307,3,-0.84375
7110433,1849803,162491623,-1307,3,-0.84375
7111433,1849803,162491623,-1307,0,-0.84375
7112433,1849803,162491623,-1307,0,-0.84375
7113434,1849803,162491623,-1307,0,-0.84375
7114433,1849803,162491623,-1307,0,-0.84375
7115433,1849803,162491623,-1307,0,-0.84375
7116433,1849803,162491623,-1307,0,-0.84375
7117433,1849803,162491623,-1307,0,-0.84375
7118433,1849803,162491623,-1307,-3,-0.84375
7119433,1849803,162491623,-1307,-6,-0.84375
7120433,1849803,162491623,-1307,0,-0.84375
7121434,1849803,162491623,-1307,0,-0.84375
7122433,1849803,162491623,-1307,0,-0.84375
7123434,1849803,162491623,-1307,0,-0.84375
7124433,1849803,162491623,-1307,0,-0.84375
7125433,1849803,162491623,-1307,0,-0.84375
7126433,1849803,162491623,-1307,0,-0.84375
7127434,1849803,162491623,-1307,0,-0.84375
7128434,1849803,162491623,-1307,3,-0.84375
7129433,1849803,162491623,-1307,0,-0.84375
7130433,1849803,162491623,-1307,0,-0.84375
7131434,1849803,162491623,-1307,0,-0.84375
7132433,1849803,162491623,-1307,0,-0.84375
7133433,1849803,162491623,-1307,0,-0.84375
7134433,1849803,162491623,-1307,0,-0.84375
7135433,1849803,162491623,-1307,0,-0.84375
7136433,1849803,162491623,-1307,6,-0.84375
7137433,1849803,162491623,-1307,0,-0.84375
7138433,1849803,162491623,-1307,0,-0.84375
7139433,1849803,162491623,-1307,0,-0.84375
7140683,1849803,162491623,-1307,0,-0.84375
7141433,1849803,162491623,-1307,0,-0.84375
7142433,1849803,162491623,-1307,0,-0.84375
7143433,1849803,162491623,-1307,0,-0.84375
7144434,1849803,162491623,-1307,-3,-0.84375
7145433,1849803,162491623,-1307,0,-0.84375
7146434,1849803,162491623,-1307,-3,-0.84375
7147433,1849804,162491623,-1307,0,-0.84375
7148433,1849804,162491623,-1307,0,-0.84375
7149433,1849804,162491623,-1307,0,-0.84375
7150433,1849804,162491623,-1307,0,-0.84375
7151434,1849804,162491623,-1307,0,-0.84375
7152433,1849804,162491623,-1307,0,-0.84375
7153434,1849804,162491623,-1307,0,-0.84375
7154433,1849804,162491627,-1307,0,-0.84375
7155433,1849804,162491627,-1307,0,-0.84375
7156434,1849804,162491627,-1307,-3,-0.84375
7157433,1849804,162491627,-1307,0,-0.84375
7158433,1849804,162491627,-1307,3,-0.84375
7159433,1849804,162491627,-1307,0,-0.84375
7160433,1849804,162491627,-1307,0,-0.84375
7161433,1849804,162491627,1359,0,-0.84375
7162433,1849804,162491627,1359,-3,-0.84375
7163434,1849804,162491627,1359,0,-0.84375
7164434,1849804,162491627,1359,0,-0.84375
7165433,1849804,162491627,1359,0,-0.84375
7166434,1849804,162491627,1359,-3,-0.84375
7167433,1849804,162491627,1359,0,-0.84375
7168433,1849804,162491627,1359,0,-0.84375
7169433,1849804,162491627,1359,0,-0.84375
7170432,1849804,162491627,1359,0,-0.84375
7171433,1849804,162491627,1359,0,-0.84375
7172433,1849804,162491627,1359,6,-0.84375
7173433,1849804,162491627,1359,-3,-0.84375
7174433,1849804,162491627,1359,0,-0.84375
7175433,1849804,162491627,1359,0,-0.84375
7176433,1849804,162491627,1359,0,-0.84375
7177433,1849804,162491627,1359,0,-0.84375
7178433,1849804,162491627,1359,0,-0.84375
7179433,1849804,162491627,1359,-6,-0.84375
7180433,1849804,162491627,1359,3,-0.84375
7181433,1849804,162491627,1359,0,-0.84375
7182433,1849804,162491627,1359,-3,-0.84375
7183433,1849804,162491627,1359,0,-0.84375
7184433,1849804,162491627,1359,-3,-0.84375
7185433,1849804,162491627,1359,0,-0.84375
7186433,1849804,162491627,1359,0,-0.84375
7187433,1849804,162491627,1359,-3,-0.84375
7188433,1849804,162491627,1359,0,-0.84375
7189433,1849804,162491627,1359,-3,-0.84375
7190433,1849804,162491627,1359,0,-0.84375
7191433,1849804,162491627,1359,0,-0.84375
7192433,1849804,162491627,1359,-3,-0.84375
7193434,1849804,162491627,1359,-3,-0.84375
7194433,1849804,162491627,1359,0,-0.84375
7195434,1849804,162491627,1359,0,-0.84375
7196433,1849804,162491627,1359,0,-0.84375
7197433,1849804,162491627,1359,0,-0.84375
7198433,1849804,162491627,1359,0,-0.84375
7199433,1849804,162491627,1359,0,-0.84375
7200433,1849804,162491627,1359,0,-0.84375
7201434,1849804,162491627,1359,-3,-0.84375
7202433,1849804,162491627,1359,-3,-0.84375
7203433,1849804,162491627,1359,0,-0.84375
7204433,1849804,162491627,1359,0,-0.84375
7205433,1849804,162491627,1359,0,-0.84375
7206433,1849804,162491627,1359,0,-0.84375
7207433,1849804,162491627,1359,0,-0.84375
7208433,1849804,162491627,1359,0,-0.84375
7209433,1849804,162491627,1359,0,-0.84375
7210433,1849804,162491627,1359,0,-0.84375
7211433,1849804,162491627,1359,0,-0.84375
7212433,1849804,162491627,1359,-8,-0.84375
7213433,1849804,162491627,1359,-3,-0.84375
7214433,1849804,162491627,1359,0,-0.84375
7215433,1849804,162491627,1359,0,-0.84375
7216433,1849804,162491627,1359,0,-0.84375
7217433,1849804,162491627,1359,-3,-0.84375
7218433,1849804,162491627,1359,-3,-0.84375
7219433,1849804,162491627,1359,-6,-0.84375
7220433,1849804,162491627,1359,0,-0.84375
7221433,1849804,162491627,1359,0,-0.84375
7222433,1849804,162491627,1359,0,-0.84375
7223433,1849804,162491627,1359,0,-0.84375
7224433,1849804,162491627,1359,-3,-0.84375
7225433,1849814,162491627,1359,-3,-0.84375
7226433,1849814,162491627,1359,-3,-0.84375
7227433,1849814,162491627,1359,-3,-0.84375
7228433,1849814,162491627,1359,3,-0.84375
7229433,1849814,162491627,1359,0,-0.84375
7230434,1849814,162491627,1359,0,-0.84375
7231433,1849814,162491627,1359,-3,-0.84375
7232433,1849814,162491624,1359,-3,-0.84375
7233433,1849814,162491624,1359,0,-0.84375
7234433,1849814,162491624,1359,0,-0.84375
7235433,1849814,162491624,1359,0,-0.84375
7236433,1849814,162491624,1359,-3,-0.84375
7237434,1849814,162491624,1359,0,-0.84375
7238433,1849814,162491624,1359,0,-0.84375
7239433,1849814,162491624,469,0,-0.84375
7240433,1849814,162491624,469,0,-0.84375
7241433,1849814,162491624,469,0,-0.84375
7242433,1849814,162491624,469,0,-0.84375
7243433,1849814,162491624,469,0,-0.84375
7244433,1849814,162491624,469,0,-0.84375
7245433,1849814,162491624,469,-3,-0.84375
7246433,1849814,162491624,469,0,-0.84375
7247433,1849814,162491624,469,0,-0.84375
7248433,1849814,162491624,469,0,-0.84375
7249433,1849814,162491624,469,0,-0.84375
7250433,1849814,162491624,469,3,-0.84375
7251433,1849814,162491624,469,0,-0.84375
7252433,1849814,162491624,469,0,-0.84375
7253433,1849814,162491624,469,-6,-0.84375
7254434,1849814,162491624,469,0,-0.84375
7255433,1849814,162491624,469,-3,-0.84375
7256433,1849814,162491624,469,0,-0.84375
7257433,1849814,162491624,469,0,-0.84375
7258433,1849814,162491624,469,0,-0.84375
7259434,1849814,162491624,469,0,-0.84375
7260433,1849814,162491624,469,0,-0.84375
7261433,1849814,162491624,469,0,-0.84375
7262433,1849814,162491624,469,-3,-0.84375
7263433,1849814,162491624,469,0,-0.84375
7264433,1849814,162491624,469,0,-0.84375
7265433,1849814,162491624,469,0,-0.84375
7266433,1849814,162491624,469,0,-0.84375
7267433,1849814,162491624,469,0,-0.84375
7268434,1849814,162491624,469,-3,-0.84375
7269683,1849814,162491624,469,0,-0.84375
7271934,1849814,162491624,469,0,-0.84375
7273433,1849814,162491624,469,0,-0.84375
7274433,1849814,162491624,469,0,-0.84375
7275433,1849814,162491624,469,0,-0.84375
7276433,1849814,162491624,469,-3,-0.84375
7277433,1849814,162491624,469,-3,-0.84375
7278433,1849814,162491624,469,0,-0.84375
7279433,1849814,162491624,469,0,-0.84375
7280433,1849814,162491624,469,0,-0.84375
7281433,1849814,162491624,469,0,-0.84375
7282433,1849814,162491624,469,-3,-0.84375
7283434,1849814,162491624,469,0,-0.84375
7284433,1849814,162491624,469,0,-0.84375
7285433,1849814,162491624,469,0,-0.84375
7286433,1849814,162491624,469,0,-0.84375
7287433,1849814,162491624,469,-6,-0.84375
7288433,1849814,162491624,469,0,-0.84375
7289433,1849814,162491624,469,0,-0.84375
7290433,1849814,162491624,469,0,-0.84375
7291433,1849814,162491624,469,0,-0.84375
7292434,1849814,162491624,469,0,-0.84375
7293433,1849814,162491624,469,-6,-0.84375
7294433,1849814,162491624,469,0,-0.84375
7295433,1849814,162491624,469,0,-0.84375
7296433,1849814,162491624,469,0,-0.84375
7297433,1849814,162491624,469,0,-0.84375
7298433,1849814,162491624,469,-3,-0.84375
7299433,1849814,162491624,469,0,-0.84375
7301933,1849814,162491624,469,8,-0.84375
7303433,1849814,162491624,469,3,-0.84375
7304433,1849814,162491624,469,0,-0.84375
7305434,1849814,162491624,469,0,-0.84375
7306433,1849818,162491624,469,-3,-0.84375
7307433,1849818,162491624,469,0,-0.84375
7308434,1849818,162491624,469,0,-0.84375
7309433,1849818,162491624,469,0,-0.84375
7310433,1849818,162491624,469,-3,-0.84375
7311433,1849818,162491624,469,3,-0.84375
7312433,1849818,162491624,469,0,-0.84375
7313433,1849818,162491616,469,-3,-0.84375
7314433,1849818,162491616,469,0,-0.84375
7315433,1849818,162491616,469,0,-0.84375
7316433,1849818,162491616,469,0,-0.84375
7317433,1849818,162491616,469,0,-0.84375
7318433,1849818,162491616,469,-3,-0.84375
7319433,1849818,162491616,469,-3,-0.84375
7320433,1849818,162491616,3306,-3,-0.84375
7321433,1849818,162491616,3306,0,-0.84375
7322433,1849818,162491616,3306,-3,-0.84375
7323433,1849818,162491616,3306,0,-0.84375
7324433,1849818,162491616,3306,0,-0.84375
7325433,1849818,162491616,3306,3,-0.84375
7326433,1849818,162491616,3306,0,-0.84375
7327433,1849818,162491616,3306,0,-0.84375
7328684,1849818,162491616,3306,0,-0.84375
7330933,1849818,162491616,3306,-3,-0.84375
7332434,1849818,162491616,3306,3,-0.84375
7333433,1849818,162491616,3306,0,-0.84375
7334434,1849818,162491616,3306,-6,-0.84375
7335433,1849818,162491616,3306,0,-0.84375
7336434,1849818,162491616,3306,-3,-0.84375
7337433,1849818,162491616,3306,-6,-0.84375
7338433,1849818,162491616,3306,-3,-0.84375
7339433,1849818,162491616,3306,0,-0.84375
7340433,1849818,162491616,3306,0,-0.84375
7341434,1849818,162491616,3306,0,-0.84375
7342433,1849818,162491616,3306,0,-0.84375
7343433,1849818,162491616,3306,-8,-0.84375
7344433,1849818,162491616,3306,0,-0.84375
7345433,1849818,162491616,3306,0,-0.84375
7346433,1849818,162491616,3306,0,-0.84375
7347433,1849818,162491616,3306,3,-0.84375
7348433,1849818,162491616,3306,0,-0.84375
7349433,1849818,162491616,3306,0,-0.84375
7350433,1849818,162491616,3306,-6,-0.84375
7351433,1849818,162491616,3306,0,-0.84375
7352433,1849818,162491616,3306,0,-0.84375
7353433,1849818,162491616,3306,0,-0.84375
7354434,1849818,162491616,3306,0,-0.84375
7355434,1849818,162491616,3306,0,-0.84375
7356433,1849818,162491616,3306,0,-0.84375
7357433,1849818,162491616,3306,0,-0.84375
7358433,1849818,162491616,3306,0,-0.84375
7359433,1849818,162491616,3306,3,-0.84375
7360433,1849818,162491616,3306,0,-0.84375
7361433,1849818,162491616,3306,0,-0.84375
7362433,1849818,162491616,3306,-3,-0.84375
7363434,1849818,162491616,3306,0,-0.84375
7364433,1849818,162491616,3306,0,-0.84375
7365434,1849818,162491616,3306,0,-0.84375
7366433,1849818,162491616,3306,-3,-0.84375
7367433,1849818,162491616,3306,-3,-0.84375
7368434,1849818,162491616,3306,-6,-0.84375
7369433,1849818,162491616,3306,0,-0.84375
7370433,1849818,162491616,3306,0,-0.84375
7371434,1849818,162491616,3306,0,135.609375
7372433,1849818,162491616,3306,0,135.609375
7373433,1849818,162491616,3306,0,135.609375
7374433,1849818,162491616,3306,0,135.609375
7375433,1849818,162491616,3306,-3,135.609375
7376433,1849818,162491616,3306,0,135.609375
7377434,1849818,162491616,3306,0,135.609375
7378433,1849818,162491616,3306,3,135.609375
7379433,1849818,162491616,3306,0,135.609375
7380433,1849818,162491616,3306,0,135.609375
7381434,1849818,162491616,3306,3,135.609375
7382433,1849818,162491616,3306,0,135.609375
7383433,1849818,162491616,3306,0,135.609375
7384433,1849818,162491616,3306,6,135.609375
7385433,1849818,162491616,3306,0,135.609375
7386433,1849802,162491616,3306,-3,135.609375
7387433,1849802,162491616,3306,-3,135.609375
7388433,1849802,162491616,3306,0,135.609375
7389433,1849802,162491616,3306,0,135.609375
7390434,1849802,162491616,3306,3,135.609375
7391433,1849802,162491616,3306,0,135.609375
7392433,1849802,162491616,3306,0,135.609375
7393434,1849802,162491617,3306,0,135.609375
7394433,1849802,162491617,3306,3,135.609375
7395434,1849802,162491617,3306,3,135.609375
7396433,1849802,162491617,3306,0,135.609375
7397434,1849802,162491617,3306,0,135.609375
7398433,1849802,162491617,3306,0,135.609375
